name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition,tissue.modules,tissue_LorD_set,-log10 FDR q-val
root.voom5.module.signedhybrid_green,NA,GO:0055114,5.843240854559151e-5,0.9999717776276693,44,1923,oxidation-reduction process,BP,0.012201724836960496,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0055129,6.052970159890253e-5,0.9999993323554586,3,6,L-proline biosynthetic process,BP,0.012201724836960496,L-proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0055129,6.052970159890253e-5,0.9999993323554586,3,6,L-proline biosynthetic process,BP,0.012201724836960496,L-proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0055129,6.052970159890253e-5,0.9999993323554586,3,6,L-proline biosynthetic process,BP,0.012201724836960496,L-proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0055129,6.052970159890253e-5,0.9999993323554586,3,6,L-proline biosynthetic process,BP,0.012201724836960496,L-proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0071805,6.118574080291618e-5,0.9999932595870535,7,70,potassium ion transmembrane transport,BP,0.012201724836960496,potassium ion transmembrane transport,A process in which a potassium ion is transported from one side of a membrane to the other.,root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0071805,6.118574080291618e-5,0.9999932595870535,7,70,potassium ion transmembrane transport,BP,0.012201724836960496,potassium ion transmembrane transport,A process in which a potassium ion is transported from one side of a membrane to the other.,root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0071805,6.118574080291618e-5,0.9999932595870535,7,70,potassium ion transmembrane transport,BP,0.012201724836960496,potassium ion transmembrane transport,A process in which a potassium ion is transported from one side of a membrane to the other.,root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0071805,6.118574080291618e-5,0.9999932595870535,7,70,potassium ion transmembrane transport,BP,0.012201724836960496,potassium ion transmembrane transport,A process in which a potassium ion is transported from one side of a membrane to the other.,root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0009631,7.849970043377338e-5,0.9999908289665124,7,104,cold acclimation,BP,0.014871768247178367,cold acclimation,"Any process that increases freezing tolerance of an organism in response to low, nonfreezing temperatures.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0009631,7.849970043377338e-5,0.9999908289665124,7,104,cold acclimation,BP,0.014871768247178367,cold acclimation,"Any process that increases freezing tolerance of an organism in response to low, nonfreezing temperatures.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0009631,7.849970043377338e-5,0.9999908289665124,7,104,cold acclimation,BP,0.014871768247178367,cold acclimation,"Any process that increases freezing tolerance of an organism in response to low, nonfreezing temperatures.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0009631,7.849970043377338e-5,0.9999908289665124,7,104,cold acclimation,BP,0.014871768247178367,cold acclimation,"Any process that increases freezing tolerance of an organism in response to low, nonfreezing temperatures.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0070813,1.1517258130486237e-4,1,2,2,hydrogen sulfide metabolic process,BP,0.02078042431257731,hydrogen sulfide metabolic process,"The chemical reactions and pathways involving hydrogen sulfide, H2S.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0070813,1.1517258130486237e-4,1,2,2,hydrogen sulfide metabolic process,BP,0.02078042431257731,hydrogen sulfide metabolic process,"The chemical reactions and pathways involving hydrogen sulfide, H2S.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0070813,1.1517258130486237e-4,1,2,2,hydrogen sulfide metabolic process,BP,0.02078042431257731,hydrogen sulfide metabolic process,"The chemical reactions and pathways involving hydrogen sulfide, H2S.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0070813,1.1517258130486237e-4,1,2,2,hydrogen sulfide metabolic process,BP,0.02078042431257731,hydrogen sulfide metabolic process,"The chemical reactions and pathways involving hydrogen sulfide, H2S.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0010115,1.400345783709108e-4,0.999997458482601,3,9,regulation of abscisic acid biosynthetic process,BP,0.023457431124807818,regulation of abscisic acid biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of abscisic acid.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0010115,1.400345783709108e-4,0.999997458482601,3,9,regulation of abscisic acid biosynthetic process,BP,0.023457431124807818,regulation of abscisic acid biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of abscisic acid.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0010115,1.400345783709108e-4,0.999997458482601,3,9,regulation of abscisic acid biosynthetic process,BP,0.023457431124807818,regulation of abscisic acid biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of abscisic acid.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0010115,1.400345783709108e-4,0.999997458482601,3,9,regulation of abscisic acid biosynthetic process,BP,0.023457431124807818,regulation of abscisic acid biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of abscisic acid.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0009961,1.423913739431459e-4,0.9999972357543677,3,11,response to 1-aminocyclopropane-1-carboxylic acid,BP,0.023457431124807818,response to 1-aminocyclopropane-1-carboxylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a 1-aminocyclopropane-1-carboxylic acid stimulus.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0009961,1.423913739431459e-4,0.9999972357543677,3,11,response to 1-aminocyclopropane-1-carboxylic acid,BP,0.023457431124807818,response to 1-aminocyclopropane-1-carboxylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a 1-aminocyclopropane-1-carboxylic acid stimulus.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0009961,1.423913739431459e-4,0.9999972357543677,3,11,response to 1-aminocyclopropane-1-carboxylic acid,BP,0.023457431124807818,response to 1-aminocyclopropane-1-carboxylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a 1-aminocyclopropane-1-carboxylic acid stimulus.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0009961,1.423913739431459e-4,0.9999972357543677,3,11,response to 1-aminocyclopropane-1-carboxylic acid,BP,0.023457431124807818,response to 1-aminocyclopropane-1-carboxylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a 1-aminocyclopropane-1-carboxylic acid stimulus.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0010025,2.1062796151056785e-4,0.999983274243423,5,41,wax biosynthetic process,BP,0.0332528894234809,wax biosynthetic process,"The chemical reactions and pathways resulting in the formation of wax, which includes C16 and C18 fatty acids.",root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0010025,2.1062796151056785e-4,0.999983274243423,5,41,wax biosynthetic process,BP,0.0332528894234809,wax biosynthetic process,"The chemical reactions and pathways resulting in the formation of wax, which includes C16 and C18 fatty acids.",root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0010025,2.1062796151056785e-4,0.999983274243423,5,41,wax biosynthetic process,BP,0.0332528894234809,wax biosynthetic process,"The chemical reactions and pathways resulting in the formation of wax, which includes C16 and C18 fatty acids.",root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0010025,2.1062796151056785e-4,0.999983274243423,5,41,wax biosynthetic process,BP,0.0332528894234809,wax biosynthetic process,"The chemical reactions and pathways resulting in the formation of wax, which includes C16 and C18 fatty acids.",root.green,root_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0043090,2.8053568750365177e-4,0.9999933127823738,3,10,amino acid import,BP,0.04251798879805346,amino acid import,The directed movement of amino acids into a cell or organelle.,root.green,leaf_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0043090,2.8053568750365177e-4,0.9999933127823738,3,10,amino acid import,BP,0.04251798879805346,amino acid import,The directed movement of amino acids into a cell or organelle.,root.green,leaf_Dead,0
root.voom5.module.signedhybrid_green,NA,GO:0043090,2.8053568750365177e-4,0.9999933127823738,3,10,amino acid import,BP,0.04251798879805346,amino acid import,The directed movement of amino acids into a cell or organelle.,root.green,root_Live,0
root.voom5.module.signedhybrid_green,NA,GO:0043090,2.8053568750365177e-4,0.9999933127823738,3,10,amino acid import,BP,0.04251798879805346,amino acid import,The directed movement of amino acids into a cell or organelle.,root.green,root_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0008150,1.6379344132474388e-13,1,96,6445,biological_process,BP,6.206133491794545e-10,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.greenyellow,leaf_Live,0.6305165214906336
root.voom5.module.signedhybrid_greenyellow,NA,GO:0008150,1.6379344132474388e-13,1,96,6445,biological_process,BP,6.206133491794545e-10,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.greenyellow,leaf_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0008150,1.6379344132474388e-13,1,96,6445,biological_process,BP,6.206133491794545e-10,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.greenyellow,root_Live,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0008150,1.6379344132474388e-13,1,96,6445,biological_process,BP,6.206133491794545e-10,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.greenyellow,root_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0051928,5.680306816840826e-7,1,3,3,positive regulation of calcium ion transport,BP,0.0010761341264504945,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.greenyellow,leaf_Live,0.6305165214906336
root.voom5.module.signedhybrid_greenyellow,NA,GO:0051928,5.680306816840826e-7,1,3,3,positive regulation of calcium ion transport,BP,0.0010761341264504945,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.greenyellow,leaf_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0051928,5.680306816840826e-7,1,3,3,positive regulation of calcium ion transport,BP,0.0010761341264504945,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.greenyellow,root_Live,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0051928,5.680306816840826e-7,1,3,3,positive regulation of calcium ion transport,BP,0.0010761341264504945,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",root.greenyellow,root_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009904,2.073285088769796e-5,0.999999000729783,5,40,chloroplast accumulation movement,BP,0.026185590671162527,chloroplast accumulation movement,The relocation process in which chloroplasts in photosynthetic cells move toward a brighter area in a cell to optimize photosynthesis.,root.greenyellow,leaf_Live,0.6305165214906336
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009904,2.073285088769796e-5,0.999999000729783,5,40,chloroplast accumulation movement,BP,0.026185590671162527,chloroplast accumulation movement,The relocation process in which chloroplasts in photosynthetic cells move toward a brighter area in a cell to optimize photosynthesis.,root.greenyellow,leaf_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009904,2.073285088769796e-5,0.999999000729783,5,40,chloroplast accumulation movement,BP,0.026185590671162527,chloroplast accumulation movement,The relocation process in which chloroplasts in photosynthetic cells move toward a brighter area in a cell to optimize photosynthesis.,root.greenyellow,root_Live,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009904,2.073285088769796e-5,0.999999000729783,5,40,chloroplast accumulation movement,BP,0.026185590671162527,chloroplast accumulation movement,The relocation process in which chloroplasts in photosynthetic cells move toward a brighter area in a cell to optimize photosynthesis.,root.greenyellow,root_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009903,3.205283813287927e-5,0.999998293623237,5,44,chloroplast avoidance movement,BP,0.03036205092136989,chloroplast avoidance movement,The relocation process in which chloroplasts in photosynthetic cells avoid strong light and move away from it in order to preserve the photosynthetic machinery.,root.greenyellow,leaf_Live,0.6305165214906336
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009903,3.205283813287927e-5,0.999998293623237,5,44,chloroplast avoidance movement,BP,0.03036205092136989,chloroplast avoidance movement,The relocation process in which chloroplasts in photosynthetic cells avoid strong light and move away from it in order to preserve the photosynthetic machinery.,root.greenyellow,leaf_Dead,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009903,3.205283813287927e-5,0.999998293623237,5,44,chloroplast avoidance movement,BP,0.03036205092136989,chloroplast avoidance movement,The relocation process in which chloroplasts in photosynthetic cells avoid strong light and move away from it in order to preserve the photosynthetic machinery.,root.greenyellow,root_Live,0
root.voom5.module.signedhybrid_greenyellow,NA,GO:0009903,3.205283813287927e-5,0.999998293623237,5,44,chloroplast avoidance movement,BP,0.03036205092136989,chloroplast avoidance movement,The relocation process in which chloroplasts in photosynthetic cells avoid strong light and move away from it in order to preserve the photosynthetic machinery.,root.greenyellow,root_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0008150,1.2174035971113348e-21,1,885,6445,biological_process,BP,4.612742229454847e-18,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.grey,leaf_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0008150,1.2174035971113348e-21,1,885,6445,biological_process,BP,4.612742229454847e-18,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.grey,leaf_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0008150,1.2174035971113348e-21,1,885,6445,biological_process,BP,4.612742229454847e-18,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.grey,root_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0008150,1.2174035971113348e-21,1,885,6445,biological_process,BP,4.612742229454847e-18,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",root.grey,root_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006355,1.6540839299779291e-12,1,444,2992,"regulation of transcription, DNA-templated",BP,3.1336620053431867e-9,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",root.grey,leaf_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006355,1.6540839299779291e-12,1,444,2992,"regulation of transcription, DNA-templated",BP,3.1336620053431867e-9,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",root.grey,leaf_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006355,1.6540839299779291e-12,1,444,2992,"regulation of transcription, DNA-templated",BP,3.1336620053431867e-9,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",root.grey,root_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006355,1.6540839299779291e-12,1,444,2992,"regulation of transcription, DNA-templated",BP,3.1336620053431867e-9,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.",root.grey,root_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006644,1.3868260607924799e-5,0.9999980179583412,12,27,phospholipid metabolic process,BP,0.01751561314780902,phospholipid metabolic process,"The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester.",root.grey,leaf_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006644,1.3868260607924799e-5,0.9999980179583412,12,27,phospholipid metabolic process,BP,0.01751561314780902,phospholipid metabolic process,"The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester.",root.grey,leaf_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006644,1.3868260607924799e-5,0.9999980179583412,12,27,phospholipid metabolic process,BP,0.01751561314780902,phospholipid metabolic process,"The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester.",root.grey,root_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006644,1.3868260607924799e-5,0.9999980179583412,12,27,phospholipid metabolic process,BP,0.01751561314780902,phospholipid metabolic process,"The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester.",root.grey,root_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006506,2.382883392079592e-5,0.9999962855816926,12,29,GPI anchor biosynthetic process,BP,0.022571862931473934,GPI anchor biosynthetic process,"The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage.",root.grey,leaf_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006506,2.382883392079592e-5,0.9999962855816926,12,29,GPI anchor biosynthetic process,BP,0.022571862931473934,GPI anchor biosynthetic process,"The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage.",root.grey,leaf_Dead,0
root.voom5.module.signedhybrid_grey,NA,GO:0006506,2.382883392079592e-5,0.9999962855816926,12,29,GPI anchor biosynthetic process,BP,0.022571862931473934,GPI anchor biosynthetic process,"The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage.",root.grey,root_Live,0
root.voom5.module.signedhybrid_grey,NA,GO:0006506,2.382883392079592e-5,0.9999962855816926,12,29,GPI anchor biosynthetic process,BP,0.022571862931473934,GPI anchor biosynthetic process,"The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage.",root.grey,root_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0010200,9.431552614704133e-12,1,17,286,response to chitin,BP,3.573615285711396e-8,response to chitin,"A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus.",root.grey60,leaf_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0010200,9.431552614704133e-12,1,17,286,response to chitin,BP,3.573615285711396e-8,response to chitin,"A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus.",root.grey60,leaf_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0010200,9.431552614704133e-12,1,17,286,response to chitin,BP,3.573615285711396e-8,response to chitin,"A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus.",root.grey60,root_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0010200,9.431552614704133e-12,1,17,286,response to chitin,BP,3.573615285711396e-8,response to chitin,"A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus.",root.grey60,root_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0009809,1.4761488573501798e-5,0.9999986779599523,7,116,lignin biosynthetic process,BP,0.02796564010249916,lignin biosynthetic process,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers.",root.grey60,leaf_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0009809,1.4761488573501798e-5,0.9999986779599523,7,116,lignin biosynthetic process,BP,0.02796564010249916,lignin biosynthetic process,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers.",root.grey60,leaf_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0009809,1.4761488573501798e-5,0.9999986779599523,7,116,lignin biosynthetic process,BP,0.02796564010249916,lignin biosynthetic process,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers.",root.grey60,root_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0009809,1.4761488573501798e-5,0.9999986779599523,7,116,lignin biosynthetic process,BP,0.02796564010249916,lignin biosynthetic process,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers.",root.grey60,root_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006914,4.0490592140146595e-5,0.9999976970567394,5,58,autophagy,BP,0.03341077031685467,autophagy,The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.,root.grey60,leaf_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006914,4.0490592140146595e-5,0.9999976970567394,5,58,autophagy,BP,0.03341077031685467,autophagy,The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.,root.grey60,leaf_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006914,4.0490592140146595e-5,0.9999976970567394,5,58,autophagy,BP,0.03341077031685467,autophagy,The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.,root.grey60,root_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006914,4.0490592140146595e-5,0.9999976970567394,5,58,autophagy,BP,0.03341077031685467,autophagy,The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation.,root.grey60,root_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0035264,4.081443283349925e-5,1,2,2,multicellular organism growth,BP,0.03341077031685467,multicellular organism growth,"The increase in size or mass of an entire multicellular organism, as opposed to cell growth.",root.grey60,leaf_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0035264,4.081443283349925e-5,1,2,2,multicellular organism growth,BP,0.03341077031685467,multicellular organism growth,"The increase in size or mass of an entire multicellular organism, as opposed to cell growth.",root.grey60,leaf_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0035264,4.081443283349925e-5,1,2,2,multicellular organism growth,BP,0.03341077031685467,multicellular organism growth,"The increase in size or mass of an entire multicellular organism, as opposed to cell growth.",root.grey60,root_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0035264,4.081443283349925e-5,1,2,2,multicellular organism growth,BP,0.03341077031685467,multicellular organism growth,"The increase in size or mass of an entire multicellular organism, as opposed to cell growth.",root.grey60,root_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006995,4.4089166424986365e-5,0.9999974398836279,5,61,cellular response to nitrogen starvation,BP,0.03341077031685467,cellular response to nitrogen starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nitrogen.",root.grey60,leaf_Live,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006995,4.4089166424986365e-5,0.9999974398836279,5,61,cellular response to nitrogen starvation,BP,0.03341077031685467,cellular response to nitrogen starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nitrogen.",root.grey60,leaf_Dead,0
root.voom5.module.signedhybrid_grey60,NA,GO:0006995,4.4089166424986365e-5,0.9999974398836279,5,61,cellular response to nitrogen starvation,BP,0.03341077031685467,cellular response to nitrogen starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nitrogen.",root.grey60,root_Live,0
