name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
root.voom5.module.signedhybrid_darkred,GO:0009862,2.66E-05,0.999997745,7,24,"systemic acquired resistance, salicylic acid mediated signaling pathway",BP,0.003355849,"systemic acquired resistance, salicylic acid mediated signaling pathway",The series of molecular signals mediated by salicylic acid involved in systemic acquired resistance.
root.voom5.module.signedhybrid_darkred,GO:1900056,3.80E-05,0.999996523,7,26,negative regulation of leaf senescence,BP,0.004645084,negative regulation of leaf senescence,NA
root.voom5.module.signedhybrid_darkred,GO:0009414,4.89E-05,0.999976892,42,596,response to water deprivation,BP,0.005795702,response to water deprivation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a water deprivation stimulus, prolonged deprivation of water."
root.voom5.module.signedhybrid_darkred,GO:0009737,5.26E-05,0.999972694,54,832,response to abscisic acid,BP,0.006037826,response to abscisic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."
root.voom5.module.signedhybrid_darkred,GO:0009738,6.48E-05,0.999971738,34,437,abscisic acid-activated signaling pathway,BP,0.007225186,abscisic acid-activated signaling pathway,"A series of molecular signals generated by the binding of the plant hormone abscisic acid (ABA) to a receptor, and ending with modulation of a cellular process, e.g. transcription."
root.voom5.module.signedhybrid_darkred,GO:0006970,7.27E-05,0.999974176,23,252,response to osmotic stress,BP,0.007869293,response to osmotic stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
root.voom5.module.signedhybrid_darkred,GO:0046244,8.76E-05,1,3,3,salicylic acid catabolic process,BP,0.009222977,salicylic acid catabolic process,"The chemical reactions and pathways resulting in the breakdown of salicylic acid (2-hydroxybenzoic acid), a derivative of benzoic acid."
root.voom5.module.signedhybrid_darkred,GO:0030574,9.38E-05,0.999997594,4,7,collagen catabolic process,BP,0.009530615,collagen catabolic process,"The proteolytic chemical reactions and pathways resulting in the breakdown of collagen in the extracellular matrix, usually carried out by proteases secreted by nearby cells."
root.voom5.module.signedhybrid_darkred,GO:0070370,9.56E-05,0.999992118,6,21,cellular heat acclimation,BP,0.009530615,cellular heat acclimation,Any process that increases heat tolerance of a cell in response to high temperatures.
root.voom5.module.signedhybrid_darkred,GO:0042594,1.47E-04,0.999982211,7,38,response to starvation,BP,0.013933604,response to starvation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a starvation stimulus, deprivation of nourishment."
root.voom5.module.signedhybrid_darkred,GO:0006857,1.47E-04,0.999959398,15,113,oligopeptide transport,BP,0.013933604,oligopeptide transport,"The directed movement of oligopeptides into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Oligopeptides are molecules that contain a small number (2 to 20) of amino-acid residues connected by peptide linkages."
root.voom5.module.signedhybrid_darkred,GO:0009611,1.58E-04,0.999929749,32,419,response to wounding,BP,0.014267455,response to wounding,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism."
root.voom5.module.signedhybrid_darkred,GO:0010044,1.58E-04,0.99998125,7,30,response to aluminum ion,BP,0.014267455,response to aluminum ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an aluminum ion stimulus."
root.voom5.module.signedhybrid_darkred,GO:0009698,0.000198585,0.999970216,8,41,phenylpropanoid metabolic process,BP,0.017498569,phenylpropanoid metabolic process,The chemical reactions and pathways involving aromatic derivatives of trans-cinnamic acid.
root.voom5.module.signedhybrid_darkred,GO:2000652,2.33E-04,0.999969651,7,37,regulation of secondary cell wall biogenesis,BP,0.020058285,regulation of secondary cell wall biogenesis,"Any process that modulates the frequency, rate or extent of secondary cell wall biogenesis."
root.voom5.module.signedhybrid_darkred,GO:0009877,2.97E-04,0.999996749,3,4,nodulation,BP,0.023625117,nodulation,The formation of nitrogen-fixing root nodules on plant roots.
root.voom5.module.signedhybrid_darkred,GO:0015720,2.99E-04,0.999996716,3,4,allantoin transport,BP,0.023625117,allantoin transport,"The directed movement of allantoin, (2,5-dioxo-4-imidazolidinyl)urea, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_darkred,GO:0015857,2.99E-04,0.999996716,3,4,uracil transport,BP,0.023625117,uracil transport,"The directed movement of uracil, 2,4-dioxopyrimidine, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_darkred,GO:0010345,2.99E-04,0.999952252,8,41,suberin biosynthetic process,BP,0.023625117,suberin biosynthetic process,The chemical reactions and pathways resulting in the formation of suberin monomers and suberin polyesters. Suberin monomers are derived from fatty acids and trans-cinnamic acids. The monomers are then cross-linked with glycerols.
root.voom5.module.signedhybrid_darkred,GO:0010447,3.07E-04,0.999986997,4,9,response to acidic pH,BP,0.023771774,response to acidic pH,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pH stimulus with pH < 7. pH is a measure of the acidity or basicity of an aqueous solution."
root.voom5.module.signedhybrid_darkred,GO:0071249,3.55E-04,0.999951885,7,30,cellular response to nitrate,BP,0.026870074,cellular response to nitrate,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrate stimulus."
root.voom5.module.signedhybrid_darkred,GO:0007275,6.23E-04,0.999660483,44,800,multicellular organism development,BP,0.045773432,multicellular organism development,The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).
root.voom5.module.signedhybrid_darkred,GO:0006559,6.38E-04,0.999920836,6,27,L-phenylalanine catabolic process,BP,0.045773432,L-phenylalanine catabolic process,"The chemical reactions and pathways resulting in the breakdown of phenylalanine, 2-amino-3-phenylpropanoic acid."
root.voom5.module.signedhybrid_darkred,GO:0080151,6.40E-04,0.999962716,4,12,positive regulation of salicylic acid mediated signaling pathway,BP,0.045773432,positive regulation of salicylic acid mediated signaling pathway,"Any process that activates or increases the frequency, rate or extent of salicylic acid mediated signal transduction."
root.voom5.module.signedhybrid_darkred,GO:0048756,6.83E-04,0.999985321,3,5,sieve cell differentiation,BP,0.047950389,sieve cell differentiation,"The process in which a relatively unspecialized cell acquires specialized features of a sieve cell. A sieve cell is a type of sieve element that has relatively undifferentiated sieve areas (with narrow pores). The sieve areas are rather uniform in structure on all walls; that is, there are no sieve plates. Typical of gymnosperms and lower vascular plants. The sieve element is the cell in the phloem tissue concerned with mainly longitudinal conduction of food materials."
root.voom5.module.signedhybrid_darkred,GO:0009727,7.04E-04,0.999984707,3,5,detection of ethylene stimulus,BP,0.048528012,detection of ethylene stimulus,The series of events in which an ethylene (ethene) stimulus is received by a cell and converted into a molecular signal.
root.voom5.module.signedhybrid_darkslateblue,GO:0031647,6.33E-06,0.999999957,3,13,regulation of protein stability,BP,0.023979695,regulation of protein stability,"Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation."
root.voom5.module.signedhybrid_floralwhite,GO:0000398,1.93E-07,0.999999969,15,182,"mRNA splicing, via spliceosome",BP,7.32E-04,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
root.voom5.module.signedhybrid_floralwhite,GO:0008150,2.00E-06,0.999999061,96,6445,biological_process,BP,0.003782349,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
root.voom5.module.signedhybrid_floralwhite,GO:0008380,3.05E-06,0.999999478,13,152,RNA splicing,BP,0.003851745,RNA splicing,The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA.
root.voom5.module.signedhybrid_floralwhite,GO:0006397,7.72E-06,0.999998027,18,294,mRNA processing,BP,0.00730973,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.
root.voom5.module.signedhybrid_floralwhite,GO:0010569,5.51E-05,0.999998527,4,9,regulation of double-strand break repair via homologous recombination,BP,0.041726118,regulation of double-strand break repair via homologous recombination,"Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences."
root.voom5.module.signedhybrid_green,GO:0009737,3.43E-28,1,68,832,response to abscisic acid,BP,1.30E-24,response to abscisic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."
root.voom5.module.signedhybrid_green,GO:0009414,5.00E-24,1,53,596,response to water deprivation,BP,9.46E-21,response to water deprivation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a water deprivation stimulus, prolonged deprivation of water."
root.voom5.module.signedhybrid_green,GO:0009651,1.65E-17,1,60,1045,response to salt stress,BP,2.08E-14,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
root.voom5.module.signedhybrid_green,GO:0009269,2.28E-09,1,9,37,response to desiccation,BP,2.16E-06,response to desiccation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a desiccation stimulus, extreme dryness resulting from the prolonged deprivation of water."
root.voom5.module.signedhybrid_green,GO:0009738,2.22E-08,0.999999995,26,437,abscisic acid-activated signaling pathway,BP,1.68E-05,abscisic acid-activated signaling pathway,"A series of molecular signals generated by the binding of the plant hormone abscisic acid (ABA) to a receptor, and ending with modulation of a cellular process, e.g. transcription."
root.voom5.module.signedhybrid_green,GO:0098712,3.76E-08,1,5,7,L-glutamate import across plasma membrane,BP,2.37E-05,L-glutamate import across plasma membrane,"The directed movement of L-glutamate from outside of a cell, across the plasma membrane and into the cytosol."
root.voom5.module.signedhybrid_green,GO:0045893,3.85E-07,0.999999888,27,570,"positive regulation of transcription, DNA-templated",BP,1.94E-04,"positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
root.voom5.module.signedhybrid_green,GO:0042538,4.09E-07,0.999999948,12,132,hyperosmotic salinity response,BP,1.94E-04,hyperosmotic salinity response,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, an increase in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
root.voom5.module.signedhybrid_green,GO:0009409,5.10E-07,0.999999838,30,696,response to cold,BP,2.15E-04,response to cold,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cold stimulus, a temperature stimulus below the optimal temperature for that organism."
root.voom5.module.signedhybrid_green,GO:0055114,7.41E-07,0.999999759,62,1923,oxidation-reduction process,BP,2.81E-04,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons."
root.voom5.module.signedhybrid_green,GO:0009611,2.29E-06,0.999999366,22,419,response to wounding,BP,7.58E-04,response to wounding,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism."
root.voom5.module.signedhybrid_green,GO:0003333,2.40E-06,0.999999677,11,95,amino acid transmembrane transport,BP,7.58E-04,amino acid transmembrane transport,The process in which an amino acid is transported across a membrane.
root.voom5.module.signedhybrid_green,GO:0009415,7.40E-06,0.999999863,4,13,response to water,BP,0.002156704,response to water,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of water."
root.voom5.module.signedhybrid_green,GO:0006572,9.29E-06,0.999999843,4,9,tyrosine catabolic process,BP,0.002515465,tyrosine catabolic process,"The chemical reactions and pathways resulting in the breakdown of tyrosine, an aromatic amino acid, 2-amino-3-(4-hydroxyphenyl)propanoic acid."
root.voom5.module.signedhybrid_green,GO:0006470,1.19E-05,0.999997481,14,203,protein dephosphorylation,BP,0.003006479,protein dephosphorylation,The process of removing one or more phosphoric residues from a protein.
root.voom5.module.signedhybrid_green,GO:0006631,1.56E-05,0.999997985,9,85,fatty acid metabolic process,BP,0.003696449,fatty acid metabolic process,"The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
root.voom5.module.signedhybrid_green,GO:0006970,1.69E-05,0.999996047,15,252,response to osmotic stress,BP,0.003769544,response to osmotic stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
root.voom5.module.signedhybrid_green,GO:0042542,2.19E-05,0.999996581,10,130,response to hydrogen peroxide,BP,0.004605242,response to hydrogen peroxide,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."
root.voom5.module.signedhybrid_green,GO:0009788,3.21E-05,0.999994761,10,122,negative regulation of abscisic acid-activated signaling pathway,BP,0.006404001,negative regulation of abscisic acid-activated signaling pathway,"Any process that stops, prevents, or reduces the frequency, rate or extent of abscisic acid (ABA) signaling."
root.voom5.module.signedhybrid_green,GO:0015804,3.59E-05,0.999999054,4,11,neutral amino acid transport,BP,0.006809099,neutral amino acid transport,"The directed movement of neutral amino acids, amino acids with no net charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_green,GO:0015808,5.47E-05,0.999999509,3,5,L-alanine transport,BP,0.009864705,L-alanine transport,"The directed movement of L-alanine, the L-enantiomer of 2-aminopropanoic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_green,GO:0006561,6.93E-05,0.999997709,4,13,proline biosynthetic process,BP,0.011943083,proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of proline (pyrrolidine-2-carboxylic acid), a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins."
root.voom5.module.signedhybrid_green,GO:0042335,7.52E-05,0.999991493,7,61,cuticle development,BP,0.012389643,cuticle development,"The chemical reactions and pathways resulting in the formation of a cuticle, the outer layer of some animals and plants, which acts to prevent water loss."
root.voom5.module.signedhybrid_green,GO:0009631,8.81E-05,0.999987476,8,104,cold acclimation,BP,0.013908218,cold acclimation,"Any process that increases freezing tolerance of an organism in response to low, nonfreezing temperatures."
root.voom5.module.signedhybrid_green,GO:0006559,1.00E-04,0.999993519,5,27,L-phenylalanine catabolic process,BP,0.01515627,L-phenylalanine catabolic process,"The chemical reactions and pathways resulting in the breakdown of phenylalanine, 2-amino-3-phenylpropanoic acid."
root.voom5.module.signedhybrid_green,GO:0048838,1.12E-04,0.999998479,3,6,release of seed from dormancy,BP,0.016286766,release of seed from dormancy,The process in which the dormant state is broken in a seed. Dormancy is characterized by a suspension of physiological activity that can be reactivated upon release.
root.voom5.module.signedhybrid_green,GO:0006865,1.27E-04,0.999978205,9,102,amino acid transport,BP,0.017463563,amino acid transport,"The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_green,GO:0006212,1.29E-04,0.999997961,3,7,uracil catabolic process,BP,0.017463563,uracil catabolic process,"The chemical reactions and pathways resulting in the breakdown of uracil, 2,4-dioxopyrimidine, one of the pyrimidine bases occurring in RNA, but not in DNA."
root.voom5.module.signedhybrid_green,GO:0015770,1.38E-04,0.999990254,5,30,sucrose transport,BP,0.018079271,sucrose transport,"The directed movement of sucrose into, out of or within a cell, or between cells by means of some agent such as a transporter or pore. Sucrose is the disaccharide fructofuranosyl-glucopyranoside."
root.voom5.module.signedhybrid_green,GO:0055129,1.56E-04,0.999997618,3,6,L-proline biosynthetic process,BP,0.019711412,L-proline biosynthetic process,"The chemical reactions and pathways resulting in the formation of L-proline, an L-enantiomer of a chiral, cyclic, nonessential alpha-amino acid found in peptide linkage in proteins."
root.voom5.module.signedhybrid_green,GO:0009072,1.67E-04,0.999997109,3,7,aromatic amino acid family metabolic process,BP,0.020459086,aromatic amino acid family metabolic process,"The chemical reactions and pathways involving aromatic amino acid family, amino acids with aromatic ring (phenylalanine, tyrosine, tryptophan)."
root.voom5.module.signedhybrid_green,GO:0080167,2.10E-04,0.999944583,13,254,response to karrikin,BP,0.024891071,response to karrikin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a karrikin stimulus. Karrikins are signaling molecules in smoke from burning vegetation that trigger seed germination for many angiosperms (flowering plants)."
root.voom5.module.signedhybrid_green,GO:0070813,2.19E-04,1,2,2,hydrogen sulfide metabolic process,BP,0.025097779,hydrogen sulfide metabolic process,"The chemical reactions and pathways involving hydrogen sulfide, H2S."
root.voom5.module.signedhybrid_green,GO:0010150,3.00E-04,0.99992323,12,219,leaf senescence,BP,0.032842025,leaf senescence,"The process that occurs in a leaf near the end of its active life that is associated with the dismantling of cell components and membranes, loss of functional chloroplasts, and an overall decline in metabolism."
root.voom5.module.signedhybrid_green,GO:0000038,3.03E-04,0.99997447,5,32,very long-chain fatty acid metabolic process,BP,0.032842025,very long-chain fatty acid metabolic process,The chemical reactions and pathways involving a fatty acid which has a chain length greater than C22.
root.voom5.module.signedhybrid_green,GO:0006979,3.12E-04,0.999888126,19,502,response to oxidative stress,BP,0.032882509,response to oxidative stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."
root.voom5.module.signedhybrid_green,GO:0005986,3.49E-04,0.999969529,5,34,sucrose biosynthetic process,BP,0.034542962,sucrose biosynthetic process,"The chemical reactions and pathways resulting in the formation of sucrose, the disaccharide fructofuranosyl-glucopyranoside."
root.voom5.module.signedhybrid_green,GO:0010115,3.59E-04,0.999991002,3,9,regulation of abscisic acid biosynthetic process,BP,0.034542962,regulation of abscisic acid biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of abscisic acid."
root.voom5.module.signedhybrid_green,GO:0009751,3.65E-04,0.999886598,15,347,response to salicylic acid,BP,0.034542962,response to salicylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a salicylic acid stimulus."
root.voom5.module.signedhybrid_green,GO:0009961,3.65E-04,0.999990218,3,11,response to 1-aminocyclopropane-1-carboxylic acid,BP,0.034542962,response to 1-aminocyclopropane-1-carboxylic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a 1-aminocyclopropane-1-carboxylic acid stimulus."
root.voom5.module.signedhybrid_green,GO:0071805,4.32E-04,0.999934365,7,70,potassium ion transmembrane transport,BP,0.03989116,potassium ion transmembrane transport,A process in which a potassium ion is transported from one side of a membrane to the other.
root.voom5.module.signedhybrid_greenyellow,GO:0008150,1.64E-13,1,96,6445,biological_process,BP,6.21E-10,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
root.voom5.module.signedhybrid_greenyellow,GO:0051928,5.68E-07,1,3,3,positive regulation of calcium ion transport,BP,0.001076134,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_greenyellow,GO:0009904,2.07E-05,0.999999001,5,40,chloroplast accumulation movement,BP,0.026185591,chloroplast accumulation movement,The relocation process in which chloroplasts in photosynthetic cells move toward a brighter area in a cell to optimize photosynthesis.
root.voom5.module.signedhybrid_greenyellow,GO:0009903,3.21E-05,0.999998294,5,44,chloroplast avoidance movement,BP,0.030362051,chloroplast avoidance movement,The relocation process in which chloroplasts in photosynthetic cells avoid strong light and move away from it in order to preserve the photosynthetic machinery.
root.voom5.module.signedhybrid_grey,GO:0008150,1.22E-21,1,885,6445,biological_process,BP,4.61E-18,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
root.voom5.module.signedhybrid_grey,GO:0006355,1.65E-12,1,444,2992,"regulation of transcription, DNA-templated",BP,3.13E-09,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
root.voom5.module.signedhybrid_grey,GO:0006644,1.39E-05,0.999998018,12,27,phospholipid metabolic process,BP,0.017515613,phospholipid metabolic process,"The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester."
root.voom5.module.signedhybrid_grey,GO:0006506,2.38E-05,0.999996286,12,29,GPI anchor biosynthetic process,BP,0.022571863,GPI anchor biosynthetic process,"The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage."
root.voom5.module.signedhybrid_grey60,GO:0010200,4.16E-12,1,23,286,response to chitin,BP,1.58E-08,response to chitin,"A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus."
root.voom5.module.signedhybrid_grey60,GO:0050832,1.26E-05,0.999996479,19,469,defense response to fungus,BP,0.023885749,defense response to fungus,Reactions triggered in response to the presence of a fungus that act to protect the cell or organism.
root.voom5.module.signedhybrid_ivory,GO:0000103,3.44E-11,1,6,24,sulfate assimilation,BP,1.30E-07,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.
root.voom5.module.signedhybrid_ivory,GO:0055114,2.37E-10,1,24,1923,oxidation-reduction process,BP,4.48E-07,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons."
root.voom5.module.signedhybrid_ivory,GO:0019419,3.97E-09,1,4,8,sulfate reduction,BP,3.84E-06,sulfate reduction,"The chemical reactions and pathways resulting in the reduction of sulfate to another sulfur-containing ion or compound such as hydrogen sulfide, adenosine-phosphosulfate (APS) or thiosulfate."
root.voom5.module.signedhybrid_ivory,GO:0009051,4.05E-09,1,5,22,"pentose-phosphate shunt, oxidative branch",BP,3.84E-06,"pentose-phosphate shunt, oxidative branch","The branch of the pentose-phosphate shunt which involves the oxidation of glucose 6-P and produces ribulose 5-P, reduced NADP+ and carbon dioxide (CO2)."
root.voom5.module.signedhybrid_ivory,GO:0006873,5.00E-08,1,4,13,cellular ion homeostasis,BP,3.79E-05,cellular ion homeostasis,Any process involved in the maintenance of an internal steady state of ions at the level of a cell.
root.voom5.module.signedhybrid_ivory,GO:0019344,8.98E-08,0.999999999,5,41,cysteine biosynthetic process,BP,5.67E-05,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid."
root.voom5.module.signedhybrid_ivory,GO:0042128,1.27E-07,0.999999996,6,81,nitrate assimilation,BP,6.87E-05,nitrate assimilation,"The nitrogen metabolic process that encompasses the uptake of nitrate from the environment and reduction to ammonia, and results in the incorporation of nitrogen derived from nitrate into cellular substances."
root.voom5.module.signedhybrid_ivory,GO:0010167,2.19E-07,0.999999996,5,53,response to nitrate,BP,9.23E-05,response to nitrate,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrate stimulus."
root.voom5.module.signedhybrid_ivory,GO:0009635,2.19E-07,0.999999998,4,19,response to herbicide,BP,9.23E-05,response to herbicide,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a herbicide stimulus. Herbicides are chemicals used to kill or control the growth of plants."
root.voom5.module.signedhybrid_ivory,GO:0006821,2.84E-07,0.999999998,4,19,chloride transport,BP,1.08E-04,chloride transport,"The directed movement of chloride into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_ivory,GO:1901529,5.90E-07,0.999999999,3,6,positive regulation of anion channel activity,BP,2.03E-04,positive regulation of anion channel activity,NA
root.voom5.module.signedhybrid_ivory,GO:0001887,8.75E-07,0.999999997,3,7,selenium compound metabolic process,BP,2.76E-04,selenium compound metabolic process,"The chemical reactions and pathways involving compounds that contain selenium, such as selenocysteine."
root.voom5.module.signedhybrid_ivory,GO:0006809,1.22E-06,0.999999996,3,7,nitric oxide biosynthetic process,BP,3.56E-04,nitric oxide biosynthetic process,"The chemical reactions and pathways resulting in the formation of nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."
root.voom5.module.signedhybrid_ivory,GO:0006006,3.41E-06,0.99999994,4,34,glucose metabolic process,BP,9.24E-04,glucose metabolic process,"The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides."
root.voom5.module.signedhybrid_ivory,GO:0006096,4.47E-05,0.999997366,5,138,glycolytic process,BP,0.011294524,glycolytic process,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules."
root.voom5.module.signedhybrid_ivory,GO:0019521,7.40E-05,0.9999998,2,5,D-gluconate metabolic process,BP,0.017531079,D-gluconate metabolic process,"The chemical reactions and pathways involving D-gluconate, the anion of D-gluconic acid, the aldonic acid derived from glucose."
root.voom5.module.signedhybrid_ivory,GO:0050777,9.16E-05,0.999999725,2,5,negative regulation of immune response,BP,0.019944123,negative regulation of immune response,"Any process that stops, prevents, or reduces the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."
root.voom5.module.signedhybrid_ivory,GO:0015979,9.47E-05,0.999993408,5,200,photosynthesis,BP,0.019944123,photosynthesis,"The synthesis by organisms of organic chemical compounds, especially carbohydrates, from carbon dioxide (CO2) using energy obtained from light rather than from the oxidation of chemical compounds."
root.voom5.module.signedhybrid_ivory,GO:0006807,1.26E-04,0.999997279,3,37,nitrogen compound metabolic process,BP,0.025166537,nitrogen compound metabolic process,The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen.
