name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
root.voom5.module.signedhybrid_cyan,GO:0019761,8.611155061169032e-13,1,18,69,glucosinolate biosynthetic process,BP,3.2627666526769464e-9,glucosinolate biosynthetic process,"The chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."
root.voom5.module.signedhybrid_cyan,GO:0007169,1.035197808273441e-9,1,26,199,transmembrane receptor protein tyrosine kinase signaling pathway,BP,1.961182247774034e-6,transmembrane receptor protein tyrosine kinase signaling pathway,"A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription."
root.voom5.module.signedhybrid_cyan,GO:0009299,2.092378316042611e-9,0.9999999999021448,10,35,mRNA transcription,BP,2.6426738131618175e-6,mRNA transcription,The cellular synthesis of messenger RNA (mRNA) from a DNA template.
root.voom5.module.signedhybrid_cyan,GO:0006949,3.512479979813377e-9,0.999999999864621,9,25,syncytium formation,BP,2.862319288062947e-6,syncytium formation,"The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane. Syncytia are normally derived from single cells that fuse or fail to complete cell division."
root.voom5.module.signedhybrid_cyan,GO:0010583,3.777143425789057e-9,0.9999999996284065,14,67,response to cyclopentenone,BP,2.862319288062947e-6,response to cyclopentenone,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cyclopentenone stimulus. Cyclopentenones are oxylipins derived from polyunsaturated fatty acids. They are structurally similar to jasmonic acid, but contain a reactive unsaturated carbonyl structure in the cyclo-ring. Cyclopentenones include phytoprostanes and 12-oxo-phytodienoic acid."
root.voom5.module.signedhybrid_cyan,GO:0006355,1.1063191539326018e-7,1,123,2992,"regulation of transcription, DNA-templated",BP,6.700178458030539e-5,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
root.voom5.module.signedhybrid_cyan,GO:0009734,1.2378265823756603e-7,0.9999999647699576,29,377,auxin-activated signaling pathway,BP,6.700178458030539e-5,auxin-activated signaling pathway,"A series of molecular signals generated by the binding of the plant hormone auxin to a receptor, and ending with modulation of a downstream cellular process, e.g. transcription."
root.voom5.module.signedhybrid_cyan,GO:0070814,5.469886220706422e-7,0.9999999850551774,6,13,hydrogen sulfide biosynthetic process,BP,2.5906748612820787e-4,hydrogen sulfide biosynthetic process,"The chemical reactions and pathways resulting in the formation of hydrogen sulfide, H2S."
root.voom5.module.signedhybrid_cyan,GO:0009828,8.717260257922171e-7,0.9999998963620802,11,72,plant-type cell wall loosening,BP,3.372720638350169e-4,plant-type cell wall loosening,The series of events causing chemical and structural alterations of an existing cellulose and pectin-containing cell wall that results in greater extensibility of the wall. An example of this is found in Arabidopsis thaliana.
root.voom5.module.signedhybrid_cyan,GO:0009664,8.901347686329294e-7,0.9999998673993479,13,91,plant-type cell wall organization,BP,3.372720638350169e-4,plant-type cell wall organization,"A process that results in the assembly and arrangement of constituent parts of the cellulose and pectin-containing cell wall, or in the disassembly of the cellulose and pectin-containing cell wall. This process is carried out at the cellular level. An example of this process is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_cyan,GO:0010067,6.535531021894684e-6,0.9999996885551035,6,17,procambium histogenesis,BP,0.002251193367450814,procambium histogenesis,The formation of the primary meristem or meristematic tissue that gives rise to the primary vascular tissue.
root.voom5.module.signedhybrid_cyan,GO:0033500,7.33779176567033e-6,0.9999996304906907,6,19,carbohydrate homeostasis,BP,0.0023169077500104066,carbohydrate homeostasis,A homeostatic process involved in the maintenance of an internal steady state of a carbohydrate within an organism or cell.
root.voom5.module.signedhybrid_cyan,GO:0009098,1.5080945834503378e-5,0.9999987773320479,7,30,leucine biosynthetic process,BP,0.0043955156743794846,leucine biosynthetic process,"The chemical reactions and pathways resulting in the formation of leucine, 2-amino-4-methylpentanoic acid."
root.voom5.module.signedhybrid_cyan,GO:0090698,2.67544817279685e-5,0.9999998717768486,3,4,post-embryonic plant morphogenesis,BP,0.006377363086228633,post-embryonic plant morphogenesis,"The process, occurring after plant embryonic development, by which anatomical structures are generated and organized."
root.voom5.module.signedhybrid_cyan,GO:0090355,2.6930010393153374e-5,1,3,3,positive regulation of auxin metabolic process,BP,0.006377363086228633,positive regulation of auxin metabolic process,"Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving auxins, plant hormones that regulate aspects of plant growth."
root.voom5.module.signedhybrid_cyan,GO:0090358,2.6930010393153374e-5,1,3,3,positive regulation of tryptophan metabolic process,BP,0.006377363086228633,positive regulation of tryptophan metabolic process,"Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid."
root.voom5.module.signedhybrid_cyan,GO:0010233,3.4834746504071136e-5,0.9999967099639352,7,34,phloem transport,BP,0.006583863073201436,phloem transport,"The directed movement of substances, into, out of or within the phloem during long distance transport between source and sink tissues."
root.voom5.module.signedhybrid_cyan,GO:0000103,3.6224231282174894e-5,0.9999974299054296,6,24,sulfate assimilation,BP,0.006583863073201436,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.
root.voom5.module.signedhybrid_cyan,GO:0043086,3.6560822835519754e-5,0.9999947035353431,9,90,negative regulation of catalytic activity,BP,0.006583863073201436,negative regulation of catalytic activity,Any process that stops or reduces the activity of an enzyme.
root.voom5.module.signedhybrid_cyan,GO:0010922,3.661676575960311e-5,1,3,3,positive regulation of phosphatase activity,BP,0.006583863073201436,positive regulation of phosphatase activity,"Any process that increases the rate or frequency of phosphatase activity. Phosphatases catalyze the hydrolysis of phosphoric monoesters, releasing inorganic phosphate."
root.voom5.module.signedhybrid_cyan,GO:0042326,3.661676575960311e-5,1,3,3,negative regulation of phosphorylation,BP,0.006583863073201436,negative regulation of phosphorylation,"Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule."
root.voom5.module.signedhybrid_cyan,GO:0045490,3.822776131180565e-5,0.9999895144577864,17,175,pectin catabolic process,BP,0.006583863073201436,pectin catabolic process,"The chemical reactions and pathways resulting in the breakdown of pectin, a polymer containing a backbone of alpha-1,4-linked D-galacturonic acid residues."
root.voom5.module.signedhybrid_cyan,GO:0048498,4.433947399170529e-5,1,3,3,establishment of petal orientation,BP,0.007000094456440473,establishment of petal orientation,The process that determines the orientation of petals with reference to the central axis.
root.voom5.module.signedhybrid_cyan,GO:0090428,4.433947399170529e-5,1,3,3,perianth development,BP,0.007000094456440473,perianth development,"The process whose specific outcome is the progression of the perianth over time, from its formation to the mature structure. The perianth is a collective phyllome structure composed of two or more petals, sepals, or tepals."
root.voom5.module.signedhybrid_cyan,GO:0048232,5.2938382372555474e-5,0.9999972531161113,5,17,male gamete generation,BP,0.008023341232384507,male gamete generation,Generation of the male gamete; specialised haploid cells produced by meiosis and along with a female gamete takes part in sexual reproduction.
root.voom5.module.signedhybrid_cyan,GO:0046621,7.362266687826429e-5,0.9999978695126354,4,9,negative regulation of organ growth,BP,0.01072908787699013,negative regulation of organ growth,"Any process that stops, prevents, or reduces the frequency, rate or extent of growth of an organ of an organism."
root.voom5.module.signedhybrid_cyan,GO:0009691,1.0074622726222442e-4,0.9999910088490026,6,31,cytokinin biosynthetic process,BP,0.014138053892465495,cytokinin biosynthetic process,"The chemical reactions and pathways resulting in the formation of cytokinins, a class of adenine-derived compounds that can function in plants as growth regulators."
root.voom5.module.signedhybrid_cyan,GO:0010439,1.1128909660160296e-4,0.9999900320630222,6,28,regulation of glucosinolate biosynthetic process,BP,0.015059799536552631,regulation of glucosinolate biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."
root.voom5.module.signedhybrid_cyan,GO:0006468,1.2869124315868194e-4,0.9999241223998409,72,1484,protein phosphorylation,BP,0.016814176563042963,protein phosphorylation,The process of introducing a phosphate group on to a protein.
root.voom5.module.signedhybrid_cyan,GO:0019538,1.5358949058449554e-4,0.9999812185223957,7,39,protein metabolic process,BP,0.019398352660821787,protein metabolic process,The chemical reactions and pathways involving a protein. Includes protein modification.
root.voom5.module.signedhybrid_cyan,GO:0009624,1.9259062056442325e-4,0.9999443821317384,15,176,response to nematode,BP,0.023539543913503214,response to nematode,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a nematode."
root.voom5.module.signedhybrid_cyan,GO:0010088,2.202809669189004e-4,0.9999838527438837,5,20,phloem development,BP,0.02608264323924105,phloem development,The formation of the principal food-conducting tissue of a vascular plant.
root.voom5.module.signedhybrid_cyan,GO:0071365,2.43482816262694e-4,0.9999739138870097,6,36,cellular response to auxin stimulus,BP,0.027956254267252956,cellular response to auxin stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
root.voom5.module.signedhybrid_cyan,GO:0071555,2.6054347802103374e-4,0.999881914004364,31,512,cell wall organization,BP,0.029035271712402846,cell wall organization,"A process that results in the assembly, arrangement of constituent parts, or disassembly of the cell wall, the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."
root.voom5.module.signedhybrid_cyan,GO:0010089,2.824540574971227e-4,0.9999533181594042,8,67,xylem development,BP,0.030577669253045652,xylem development,The formation of the principal water-conducting tissue of a vascular plant.
root.voom5.module.signedhybrid_cyan,GO:0048441,3.4751638200384324e-4,0.9999707436094356,5,25,petal development,BP,0.036475589046231854,petal development,"The process whose specific outcome is the progression of the petal over time, from its formation to the mature structure."
root.voom5.module.signedhybrid_cyan,GO:0009826,3.5618812211944543e-4,0.9998762559009946,18,256,unidimensional cell growth,BP,0.036475589046231854,unidimensional cell growth,"The process in which a cell irreversibly increases in size in one [spatial] dimension or along one axis, resulting in the morphogenesis of the cell."
root.voom5.module.signedhybrid_cyan,GO:0030154,3.920585616403268e-4,0.9998380177966807,24,431,cell differentiation,BP,0.039092365527768375,cell differentiation,"The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."
root.voom5.module.signedhybrid_cyan,GO:0000160,4.2267655867681686e-4,0.9999255507529209,8,70,phosphorelay signal transduction system,BP,0.0410646533545246,phosphorelay signal transduction system,A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins.
root.voom5.module.signedhybrid_cyan,GO:0045893,4.564783896903467e-4,0.9997914655179021,29,570,"positive regulation of transcription, DNA-templated",BP,0.043239915463418085,"positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
root.voom5.module.signedhybrid_cyan,GO:2000280,5.205121359451507e-4,0.999918435201971,7,66,regulation of root development,BP,0.04810293861210186,regulation of root development,"Any process that modulates the frequency, rate or extent of root development."
root.voom5.module.signedhybrid_darkgreen,GO:0007043,3.72501048726635e-14,1,9,12,cell-cell junction assembly,BP,1.41140647362522e-10,cell-cell junction assembly,"The aggregation, arrangement and bonding together of a set of components to form a junction between cells."
root.voom5.module.signedhybrid_darkgreen,GO:0071555,2.1213017230288479e-10,1,40,512,cell wall organization,BP,4.018806114278152e-7,cell wall organization,"A process that results in the assembly, arrangement of constituent parts, or disassembly of the cell wall, the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."
root.voom5.module.signedhybrid_darkgreen,GO:0042546,4.646233805872708e-10,0.999999999955235,16,95,cell wall biogenesis,BP,5.86819329681723e-7,cell wall biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cell wall. Includes biosynthesis of constituent macromolecules, such as proteins and polysaccharides, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component. A cell wall is the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."
root.voom5.module.signedhybrid_darkgreen,GO:0006833,1.8127400404023004e-9,0.9999999999170526,10,34,water transport,BP,1.717118003271079e-6,water transport,"The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_darkgreen,GO:0010054,4.97284495110027e-9,0.9999999999656128,6,8,trichoblast differentiation,BP,3.768421903943784e-6,trichoblast differentiation,"The process in which a relatively unspecialized cell acquires the specialized features of a trichoblast, a root epidermal cell that will give rise to a root hair."
root.voom5.module.signedhybrid_darkgreen,GO:0080147,1.9329966681784235e-8,0.9999999987626014,10,42,root hair cell development,BP,1.2206873959546744e-5,root hair cell development,"The process whose specific outcome is the progression of a root hair cell over time, from its formation to the mature state."
root.voom5.module.signedhybrid_darkgreen,GO:0010411,2.59959312767211e-8,0.9999999972226553,13,77,xyloglucan metabolic process,BP,1.4071226229642322e-5,xyloglucan metabolic process,"The chemical reactions and pathways involving xyloglucan, the cross-linking glycan composed of (1->4)-beta-D-glucan backbone substituted at regular intervals with beta-D-xylosyl-(1->6) residues, which is present in the primary cell wall of most higher plants."
root.voom5.module.signedhybrid_darkgreen,GO:0048767,7.236588167174821e-8,0.9999999904917133,14,99,root hair elongation,BP,3.4274290706781744e-5,root hair elongation,The process in which the root hair grows longer.
root.voom5.module.signedhybrid_darkgreen,GO:0042545,1.5578855198670305e-7,0.9999999741701296,16,128,cell wall modification,BP,6.558698038640199e-5,cell wall modification,"The series of events leading to chemical and structural alterations of an existing cell wall that can result in loosening, increased extensibility or disassembly."
root.voom5.module.signedhybrid_darkgreen,GO:0042744,3.358684066217266e-7,0.9999999404565815,16,146,hydrogen peroxide catabolic process,BP,1.2726053926897222e-4,hydrogen peroxide catabolic process,The chemical reactions and pathways resulting in the breakdown of hydrogen peroxide (H2O2).
root.voom5.module.signedhybrid_darkgreen,GO:0000904,6.19190041111188e-7,1,4,4,cell morphogenesis involved in differentiation,BP,2.1328282416093556e-4,cell morphogenesis involved in differentiation,"The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."
root.voom5.module.signedhybrid_darkgreen,GO:0048768,3.8557009935112885e-6,0.9999996751694415,8,38,root hair cell tip growth,BP,0.0012174375887011894,root hair cell tip growth,Localized growth of a plant root hair tip by extension of the cell wall.
root.voom5.module.signedhybrid_darkgreen,GO:0010053,6.647148537691551e-6,0.999999387637782,8,42,root epidermal cell differentiation,BP,0.0019193037344589236,root epidermal cell differentiation,The process in which a relatively unspecialized cell in the root epidermis acquires the specialized features of a trichoblast or atrichoblast.
root.voom5.module.signedhybrid_darkgreen,GO:0009664,7.0916474749076086e-6,0.9999989282012581,11,91,plant-type cell wall organization,BP,0.0019193037344589236,plant-type cell wall organization,"A process that results in the assembly and arrangement of constituent parts of the cellulose and pectin-containing cell wall, or in the disassembly of the cellulose and pectin-containing cell wall. This process is carried out at the cellular level. An example of this process is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_darkgreen,GO:0080170,3.413474541470772e-5,0.9999991478677978,4,10,hydrogen peroxide transmembrane transport,BP,0.00862243669175517,hydrogen peroxide transmembrane transport,The process in which hydrogen peroxide is transported across a membrane.
root.voom5.module.signedhybrid_darkgreen,GO:0072732,3.6785226666441145e-5,0.9999998035881787,3,4,cellular response to calcium ion starvation,BP,0.008711201489946594,cellular response to calcium ion starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of calcium ions."
root.voom5.module.signedhybrid_darkgreen,GO:0009826,4.169806809927829e-5,0.9999878461355872,18,256,unidimensional cell growth,BP,0.009293763531068555,unidimensional cell growth,"The process in which a cell irreversibly increases in size in one [spatial] dimension or along one axis, resulting in the morphogenesis of the cell."
root.voom5.module.signedhybrid_darkgreen,GO:0009225,1.3961493602243015e-4,0.999982775705125,7,50,nucleotide-sugar metabolic process,BP,0.028458384850554748,nucleotide-sugar metabolic process,"The cellular chemical reactions and pathways involving nucleotide-sugars, any nucleotide-carbohydrate in which the distal phosphoric residue of a nucleoside 5'-diphosphate is in glycosidic linkage with a monosaccharide or monosaccharide derivative."
root.voom5.module.signedhybrid_darkgreen,GO:0019673,1.4270501772513597e-4,0.9999982206643712,3,5,GDP-mannose metabolic process,BP,0.028458384850554748,GDP-mannose metabolic process,"The chemical reactions and pathways involving GDP-mannose, a substance composed of mannose in glycosidic linkage with guanosine diphosphate."
root.voom5.module.signedhybrid_darkgreen,GO:0015840,1.6345051215724504e-4,0.9999974636702551,3,6,urea transport,BP,0.03096569952819007,urea transport,"The directed movement of urea into, out of or within the cell. Urea is the water-soluble compound H2N-CO-NH2."
root.voom5.module.signedhybrid_darkgreen,GO:0048765,1.765035131584477e-4,0.9999822023336905,6,36,root hair cell differentiation,BP,0.031846276731302775,root hair cell differentiation,The process in which a relatively unspecialized cell acquires specialized features of a root hair cell.
root.voom5.module.signedhybrid_darkgreen,GO:0006900,2.017606827922007e-4,0.9999792774369798,6,34,vesicle budding from membrane,BP,0.03474869214089311,vesicle budding from membrane,"The evagination of a membrane, resulting in formation of a vesicle."
root.voom5.module.signedhybrid_darkgreen,GO:0009932,2.3247673583372995e-4,0.9999754795886061,6,34,cell tip growth,BP,0.03829801530756534,cell tip growth,Growth that occurs specifically at the tip of a cell.
root.voom5.module.signedhybrid_darkgreen,GO:0048268,2.6079679485298084e-4,0.9999717069381643,6,36,clathrin coat assembly,BP,0.04117329398741435,clathrin coat assembly,The process that results in the assembly of clathrin triskelia into the ordered structure known as a clathrin cage.
root.voom5.module.signedhybrid_darkgrey,GO:0006412,2.7179836418728197e-13,1,33,715,translation,BP,1.0298440019056114e-9,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
root.voom5.module.signedhybrid_darkgrey,GO:0006364,7.891759626769423e-10,0.9999999999189118,16,160,rRNA processing,BP,1.4950938612914672e-6,rRNA processing,Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.
root.voom5.module.signedhybrid_darkgrey,GO:0042273,1.96445681375235e-9,0.9999999999431225,8,32,ribosomal large subunit biogenesis,BP,2.481108955769218e-6,ribosomal large subunit biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis."
root.voom5.module.signedhybrid_darkgrey,GO:0042254,1.5627251850717592e-8,0.9999999981595278,15,236,ribosome biogenesis,BP,1.480291431559224e-5,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
root.voom5.module.signedhybrid_darkgrey,GO:0006334,1.352520404470234e-6,0.9999999207209412,7,44,nucleosome assembly,BP,0.0010249399625075434,nucleosome assembly,"The aggregation, arrangement and bonding together of a nucleosome, the beadlike structural units of eukaryotic chromatin composed of histones and DNA."
root.voom5.module.signedhybrid_darkgrey,GO:0016444,2.8424929373283926e-6,0.9999999192960244,5,18,somatic cell DNA recombination,BP,0.0017950342899228798,somatic cell DNA recombination,Recombination occurring within or between DNA molecules in somatic cells.
root.voom5.module.signedhybrid_darkgrey,GO:0008150,7.132448876158581e-6,0.9999959154585089,115,6445,biological_process,BP,0.003860692684537838,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
root.voom5.module.signedhybrid_darkgrey,GO:0000027,1.590155922758328e-5,0.9999985813608543,7,72,ribosomal large subunit assembly,BP,0.0075313759891641316,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit."
root.voom5.module.signedhybrid_darkgrey,GO:0051028,2.2165075965703077e-5,0.9999979409029728,7,60,mRNA transport,BP,0.009331496981560996,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
root.voom5.module.signedhybrid_darkgrey,GO:0000462,3.1277275271211315e-5,0.999997641302938,6,49,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.010851967929066004,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
root.voom5.module.signedhybrid_darkgrey,GO:0006413,3.150478944833097e-5,0.9999942378350427,11,182,translational initiation,BP,0.010851967929066004,translational initiation,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
root.voom5.module.signedhybrid_darkgrey,GO:0001732,3.640310125397884e-5,0.9999997156873874,3,5,formation of cytoplasmic translation initiation complex,BP,0.011494279220943818,formation of cytoplasmic translation initiation complex,"Joining of the large subunit, with release of IF2/eIF2 and IF3/eIF3. This leaves the functional ribosome at the AUG, with the methionyl/formyl-methionyl-tRNA positioned at the P site."
root.voom5.module.signedhybrid_darkgrey,GO:0006913,1.4961165010153344e-4,0.9999890551102969,5,37,nucleocytoplasmic transport,BP,0.04360604171036232,nucleocytoplasmic transport,The directed movement of molecules between the nucleus and the cytoplasm.
root.voom5.module.signedhybrid_darkgrey,GO:0002188,1.735401127795989e-4,0.9999966087722244,3,9,translation reinitiation,BP,0.046947167113787,translation reinitiation,"A gene-specific translational control mechanism where the small ribosomal subunit remains attached to the mRNA following termination of translation, then resumes scanning on the same mRNA molecule and initiates again at a downstream start site. Reinitiation depends on de novo recruitment of the ternary complex that is required to recognize the next AUG codon."
root.voom5.module.signedhybrid_darkgrey,GO:0000470,1.993304546104816e-4,0.9999901275950057,4,26,maturation of LSU-rRNA,BP,0.046947167113787,maturation of LSU-rRNA,Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule.
root.voom5.module.signedhybrid_darkgrey,GO:0032774,2.0009454821300773e-4,1,2,2,RNA biosynthetic process,BP,0.046947167113787,RNA biosynthetic process,"The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."
root.voom5.module.signedhybrid_darkgrey,GO:0046907,2.1063653759154896e-4,0.999989414932131,4,26,intracellular transport,BP,0.046947167113787,intracellular transport,The directed movement of substances within a cell.
root.voom5.module.signedhybrid_darkmagenta,GO:0009834,1.6909236810353592e-36,1,26,113,plant-type secondary cell wall biogenesis,BP,6.406909827442976e-33,plant-type secondary cell wall biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of inextensible cellulose- and pectin-containing cell walls that are formed between the plasma membrane and primary cell wall after cell expansion is complete. An example of this is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_darkmagenta,GO:2000652,1.826282137745643e-10,0.9999999999972743,7,37,regulation of secondary cell wall biogenesis,BP,3.0158344795162636e-7,regulation of secondary cell wall biogenesis,"Any process that modulates the frequency, rate or extent of secondary cell wall biogenesis."
root.voom5.module.signedhybrid_darkmagenta,GO:0045492,2.387834108880652e-10,0.999999999994401,8,53,xylan biosynthetic process,BP,3.0158344795162636e-7,xylan biosynthetic process,"The chemical reactions and pathways resulting in the formation of xylan, a polymer containing a beta-1,4-linked D-xylose backbone."
root.voom5.module.signedhybrid_darkmagenta,GO:0010417,2.5228221487990604e-9,0.9999999999664733,6,26,glucuronoxylan biosynthetic process,BP,2.38974328044991e-6,glucuronoxylan biosynthetic process,"The chemical reactions and pathways resulting in the formation of glucuronoxylan, a polymer containing a beta-1,4-linked D-xylose backbone substituted with glucuronic acid residues."
root.voom5.module.signedhybrid_darkmagenta,GO:0045893,2.2516174959526668e-7,0.9999999664112091,14,570,"positive regulation of transcription, DNA-templated",BP,1.7062757384329308e-4,"positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
root.voom5.module.signedhybrid_darkmagenta,GO:0046274,7.132440171281852e-7,0.9999999835891176,5,29,lignin catabolic process,BP,4.5041359681644895e-4,lignin catabolic process,"The chemical reactions and pathways resulting in the breakdown of lignins, a class of polymers of phenylpropanoid units."
root.voom5.module.signedhybrid_darkmagenta,GO:0030244,1.673815551075855e-6,0.9999999242469776,6,66,cellulose biosynthetic process,BP,9.060124461466307e-4,cellulose biosynthetic process,"The chemical reactions and pathways resulting in the formation of cellulose, a linear beta1-4 glucan of molecular mass 50-400 kDa with the pyranose units in the -4C1 conformation."
root.voom5.module.signedhybrid_darkmagenta,GO:0009833,2.4788530442604597e-6,0.9999999237451785,5,40,plant-type primary cell wall biogenesis,BP,0.0011740467730878602,plant-type primary cell wall biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of cellulose and pectin-containing cell walls that form adjacent to the middle lamella following cell division and during cell expansion. An example of this is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_darkmagenta,GO:0009832,5.136652791190512e-6,0.9999997131187248,6,87,plant-type cell wall biogenesis,BP,0.0021625308250912056,plant-type cell wall biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellulose and pectin-containing cell wall. An example of this is found in Arabidopsis thaliana."
root.voom5.module.signedhybrid_darkmagenta,GO:0052386,2.3939583793778455e-5,1,2,2,cell wall thickening,BP,0.009070708299462656,cell wall thickening,A type of cell wall modification in which the cell wall is reinforced and made thicker.
root.voom5.module.signedhybrid_darkmagenta,GO:0033320,3.5094331750429373e-5,0.9999995503043186,3,15,UDP-D-xylose biosynthetic process,BP,0.011155547055536886,UDP-D-xylose biosynthetic process,"The chemical reactions and pathways resulting in the formation of UDP-D-xylose, uridinediphosphoxylose, a substance composed of xylose in glycosidic linkage with uridine diphosphate."
root.voom5.module.signedhybrid_darkmagenta,GO:0010400,3.5330315298612464e-5,1,2,2,rhamnogalacturonan I side chain metabolic process,BP,0.011155547055536886,rhamnogalacturonan I side chain metabolic process,"The chemical reactions and pathways involving the side chains of the pectin, rhamnogalacturonan I."
root.voom5.module.signedhybrid_darkmagenta,GO:1900030,5.973962354690808e-5,0.9999999114352739,2,3,regulation of pectin biosynthetic process,BP,0.01741180258609498,regulation of pectin biosynthetic process,NA
