Compound_id,PC,loading,Compound_common_name,Compound_synonyms,Molecular_weight,Chemical_formula,Smiles,Links,EC,Reaction_equation,Pathway,Pathway-id,Pathway-name,Reaction-id,Protein-id,Protein-name,Gene-id,Gene-name
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-9069-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9069,Brara.B03331
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-9133-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9133,Brara.B03703
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-9241-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9241,Brara.C00317
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-9393-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9393,Brara.C01167
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-10254-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-10254,Brara.D00914
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-10461-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-10461,Brara.D02170
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-10740-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-10740,Brara.E00582
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-12037-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-12037,Brara.G00003
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-12241-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-12241,Brara.G01192
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-12242-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-12242,Brara.G01193
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-12325-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-12325,Brara.G01633
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-13498-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-13498,Brara.I00767
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-13515-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-13515,Brara.I00863
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-13984-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-13984,Brara.I03384
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-14613-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-14613,Brara.J00938
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-15001-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-15001,Brara.J02932
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,chlorogenic acid biosynthesis II,PWY-6040,chlorogenic acid biosynthesis II,2.3.1.133-RXN,G4K-15324-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-15324,Brara.K01574
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-8093-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-8093,Brara.A01944
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-8447-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-8447,Brara.B00031
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-9069-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-9069,Brara.B03331
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-9241-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-9241,Brara.C00317
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-10254-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-10254,Brara.D00914
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-10740-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-10740,Brara.E00582
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-12037-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-12037,Brara.G00003
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-12144-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-12144,Brara.G00637
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-12241-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-12241,Brara.G01192
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,RXN-2601,G4K-15001-MONOMER,hydroxycinnamoyl-CoA quinate hydroxycinnamoyltransferase,G4K-15001,Brara.J02932
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-8093-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-8093,Brara.A01944
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-8139-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-8139,Brara.A02146
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-8447-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-8447,Brara.B00031
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-8926-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-8926,Brara.B02474
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-9069-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9069,Brara.B03331
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-9133-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9133,Brara.B03703
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-9241-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9241,Brara.C00317
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-9393-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-9393,Brara.C01167
SHIKIMATE,leaf_PC2,-0.05168827562148289,shikimate,"shikimic acid*(3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate",173.145,C7 H9 O5,C1(=C(CC(C(O)C(O)1)O)C(=O)[O-]),REFMET:Shikimic acid*BIGG:skm*HMDB:HMDB03070*CHEMSPIDER:5414360*CHEBI:36208*PUBCHEM:7057976*LIGAND-CPD:C00493*CAS:138-59-0,EC-2.3.1.133,4-coumaroyl-CoA + shikimate  ->  trans-5-O-(4-coumaroyl)shikimate + coenzyme A,phaselate biosynthesis,PWY-6039,chlorogenic acid biosynthesis I,2.3.1.133-RXN,G4K-10254-MONOMER,shikimate O-hydroxycinnamoyltransferase,G4K-10254,Brara.D00914
